Orthogroup	Heliconius_melpomene_melpomene	Heliconius_erato_lativitta
OG0008231	HMEL013668g1.t1	HEL_008465-RA, HEL_008466-RA, HEL_008467-RA
OG0008232	HMEL035255g1.t1	HEL_011642-RA
OG0008233	HMEL005714g1.t1	HEL_011643-RA
OG0008234	HMEL006848g1.t1	HEL_004519-RA
OG0008235	HMEL013651g1.t1	HEL_008451-RA
OG0008236	HMEL033796g1.t1	HEL_004521-RA
OG0008237	HMEL013639g1.t1	HEL_008445-RA
OG0008238	HMEL033106g1.t1	HEL_003238-RA
OG0008239	HMEL006840g1.t1	HEL_004528-RA
OG0008240	HMEL016492g1.t1	HEL_003235-RA
OG0008241	HMEL007233g1.t1	HEL_007159-RA
OG0008242	HMEL016495g1.t1	HEL_003232-RA
OG0008243	HMEL030985g1.t1	HEL_013417-RA
OG0008244	HMEL033099g1.t1	HEL_003228-RA
OG0008245	HMEL015497g1.t1	HEL_006748-RA
OG0008246	HMEL015501g1.t1	HEL_006750-RA
OG0008247	HMEL006384g1.t1	HEL_007110-RA
OG0008248	HMEL015337g1.t1	HEL_013415-RA
OG0008249	HMEL015339g1.t1	HEL_013414-RA
OG0008250	HMEL015504g1.t1	HEL_006751-RA
OG0008251	HMEL013820g1.t1	HEL_013404-RA
OG0008252	HMEL013821g1.t1	HEL_013405-RA
OG0008253	HMEL013822g1.t1	HEL_013406-RA
OG0008254	HMEL012067g1.t1	HEL_007117-RA
OG0008255	HMEL015988g1.t1	HEL_006764-RA
OG0008256	HMEL015987g1.t1	HEL_006765-RA
OG0008257	HMEL015985g1.t1	HEL_006766-RA
OG0008259	HMEL015981g1.t1	HEL_006767-RA
OG0008261	HMEL015977g1.t1	HEL_006771-RA
OG0008262	HMEL035583g1.t1	HEL_007099-RA
OG0008263	HMEL015973g1.t1	HEL_006775-RA
OG0008264	HMEL015971g1.t1	HEL_006778-RA
OG0008265	HMEL015970g1.t1	HEL_006779-RA
OG0008266	HMEL006696g1.t1	HEL_002919-RA
OG0008267	HMEL006692g1.t1	HEL_002929-RA
OG0008269	HMEL030864g1.t1	HEL_002931-RA
OG0008270	HMEL016653g1.t1	HEL_007095-RA
OG0008271	HMEL007313g1.t1	HEL_002934-RA
OG0008273	HMEL009722g1.t1	HEL_007227-RA
OG0008274	HMEL030969g1.t1	HEL_006611-RA
OG0008275	HMEL006645g1.t1	HEL_000953-RA, HEL_000954-RA
OG0008277	HMEL011525g1.t1	HEL_013015-RA
OG0008278	HMEL009625g1.t1	HEL_005066-RA
OG0008280	HMEL005000g1.t1	HEL_003806-RA, HEL_003807-RA
OG0008281	HMEL015579g1.t1	HEL_011687-RA
OG0008282	HMEL017543g1.t1	HEL_008892-RA
OG0008283	HMEL034725g1.t1	HEL_006262-RA
OG0008284	HMEL014994g1.t1	HEL_005943-RA
OG0008285	HMEL011197g1.t1, HMEL011196g1.t1	HEL_011348-RA
OG0008286	HMEL003574g1.t1	HEL_014502-RA
OG0008287	HMEL032346g1.t1, HMEL037012g1.t1, HMEL031369g1.t1, HMEL006885g1.t1	HEL_004370-RA
OG0008288	HMEL015255g1.t1	HEL_001232-RA
OG0008289	HMEL009833g1.t1, HMEL016304g1.t1	HEL_011581-RA
OG0008291	HMEL002447g1.t1	HEL_014232-RA
OG0008293	HMEL010606g1.t1	HEL_012648-RA, HEL_012649-RA, HEL_012650-RA
OG0008294	HMEL013247g1.t1	HEL_004137-RA
OG0008295	HMEL037962g1.t1	HEL_013856-RA
OG0008296	HMEL015669g1.t1	HEL_006000-RA
OG0008297	HMEL015820g1.t1	HEL_002280-RA
OG0008298	HMEL035313g1.t1	HEL_010058-RA, HEL_010057-RA
OG0008299	HMEL036756g1.t1	HEL_012750-RA
OG0008300	HMEL010767-RA	HEL_002065-RA
OG0008301	HMEL031941g1.t1	HEL_010957-RA
OG0008302	HMEL016731g1.t1	HEL_009369-RA
OG0008303	HMEL036533g1.t1	HEL_014010-RA
OG0008304	HMEL011000g1.t1	HEL_004801-RA, HEL_004800-RA
OG0008305	HMEL036153g1.t1	HEL_004350-RA
OG0008306	HMEL002297g1.t1	HEL_003005-RA
OG0008307	HMEL008461g1.t1	HEL_009635-RA
OG0008308	HMEL022543g1.t1	HEL_008696-RA
OG0008309	HMEL016843g1.t1	HEL_004915-RA
OG0008310	HMEL016561g1.t1	HEL_005031-RA
OG0008311	HMEL017807g1.t1	HEL_007311-RA
OG0008312	HMEL013524g1.t1	HEL_010429-RA
OG0008313	HMEL011737g1.t1	HEL_001400-RA, HEL_001399-RA
OG0008315	HMEL010413g1.t1	HEL_010118-RA
OG0008316	HMEL033549g1.t1	HEL_012296-RA, HEL_012295-RA, HEL_012292-RA
OG0008317	HMEL031641g1.t1	HEL_012169-RA, HEL_012167-RA
OG0008318	HMEL032044g1.t1	HEL_000146-RA
OG0008319	HMEL013413g1.t1	HEL_006554-RA
OG0008320	HMEL012220g1.t1, HMEL012222g1.t1	HEL_012087-RA
OG0008321	HMEL037731g1.t1	HEL_009801-RA, HEL_009804-RA
OG0008322	HMEL014586g1.t1	HEL_008138-RA
OG0008323	HMEL007644g1.t1	HEL_003677-RA
OG0008325	HMEL015967g1.t1	HEL_006782-RA
OG0008326	HMEL014957g1.t1	HEL_013827-RA
OG0008327	HMEL000010g1.t1	HEL_011442-RA
OG0008329	HMEL007839g1.t1	HEL_013323-RA
OG0008331	HMEL009273g1.t1	HEL_006213-RA
OG0008332	HMEL018028g1.t1	HEL_000045-RA
OG0008333	HMEL033879g1.t1	HEL_008802-RA, HEL_008801-RA
OG0008334	HMEL032766g1.t1	HEL_007467-RA
OG0008335	HMEL008762g1.t1	HEL_008029-RA
OG0008336	HMEL034370g1.t1	HEL_010849-RA
OG0008337	HMEL020017g1.t1	HEL_007473-RA
OG0008338	HMEL036037g1.t1	HEL_012385-RA
OG0008339	HMEL004809g1.t1	HEL_008778-RA
OG0008340	HMEL006648g1.t1	HEL_000949-RA
OG0008341	HMEL013390g1.t1	HEL_009786-RA
OG0008342	HMEL031829g1.t1	HEL_007701-RA
OG0008343	HMEL033055g1.t1	HEL_003147-RA
OG0008344	HMEL016791g1.t1	HEL_006101-RA, HEL_006099-RA
OG0008345	HMEL008539g1.t1	HEL_002635-RA, HEL_002636-RA
OG0008347	HMEL006959g1.t1	HEL_002847-RA
OG0008348	HMEL008427g1.t1	HEL_012617-RA
OG0008349	HMEL008428g1.t1	HEL_012618-RA
OG0008350	HMEL022553-RA	HEL_005477-RA
OG0008351	HMEL008331g1.t1	HEL_009902-RA
OG0008351	HMEL008330g1.t1	HEL_009901-RA
OG0008352	HMEL037163g1.t1, HMEL037159g1.t1, HMEL037162g1.t1, HMEL020467g1.t1, HMEL037160g1.t1	HEL_010364-RA
OG0008352	HMEL037164g1.t1, HMEL037157g1.t1	HEL_010363-RA
OG0008353	HMEL002108g1.t1	HEL_003745-RA, HEL_003746-RA, HEL_003747-RA
OG0008368	HMEL011965g1.t1	HEL_012190-RA
OG0008371	HMEL013013g1.t1	HEL_009414-RA
OG0008372	HMEL034627g1.t1	HEL_011822-RA
OG0008373	HMEL004335g1.t1	HEL_002223-RA
OG0008374	HMEL005884-RA	HEL_006971-RA
OG0008378	HMEL004333g1.t1	HEL_002225-RA
OG0008380	HMEL013223g1.t1	HEL_004166-RA
OG0008381	HMEL017123g1.t1	HEL_003497-RA
OG0008384	HMEL009500g1.t1	HEL_001895-RA
OG0008385	HMEL003251g1.t1	HEL_005352-RA
OG0008386	HMEL017126g1.t1	HEL_003493-RA
OG0008391	HMEL031798g1.t1	HEL_007639-RA
OG0008392	HMEL014527g1.t1	HEL_002187-RA
OG0008393	HMEL030378g1.t1	HEL_001890-RA
OG0008394	HMEL013538g1.t1	HEL_001879-RA
OG0008396	HMEL006054g1.t1	HEL_005370-RA
OG0008398	HMEL007714g1.t1	HEL_009689-RA
OG0008399	HMEL005156g1.t1	HEL_009470-RA
OG0008400	HMEL009474g1.t1	HEL_001927-RA
OG0008407	HMEL003913g1.t1	HEL_010486-RA
OG0008408	HMEL009118g1.t1	HEL_009476-RA
OG0008410	HMEL006060g1.t1	HEL_005374-RA
OG0008412	HMEL017955g1.t1	HEL_010159-RA
OG0008413	HMEL014781g1.t1	HEL_005328-RA
OG0008415	HMEL006061g1.t1	HEL_005375-RA
OG0008416	HMEL004742g1.t1	HEL_003462-RA
OG0008417	HMEL011604g1.t1	HEL_002238-RA
OG0008418	HMEL030367g1.t1	HEL_001867-RA
OG0008421	HMEL035589g1.t1	HEL_007118-RA
OG0008422	HMEL002997g1.t1	HEL_012520-RA
OG0008427	HMEL030697g1.t1	HEL_006986-RA
OG0008430	HMEL002992g1.t1	HEL_012526-RA
OG0008431	HMEL010821g1.t1	HEL_013060-RA
OG0008434	HMEL016367g1.t1	HEL_003382-RA
OG0008435	HMEL030364g1.t1	HEL_001862-RA
OG0008436	HMEL004916g1.t1	HEL_001712-RA
OG0008439	HMEL010482g1.t1	HEL_006994-RA
OG0008441	HMEL034042g1.t1	HEL_004032-RA
OG0008445	HMEL013359g1.t1	HEL_007613-RA
OG0008447	HMEL010586g1.t1	HEL_007733-RA
OG0008448	HMEL005621-RA	HEL_000465-RA
OG0008450	HMEL007951g1.t1	HEL_005306-RA
OG0008451	HMEL036607g1.t1	HEL_012540-RA
OG0008453	HMEL004891g1.t1	HEL_007730-RA
OG0008455	HMEL037249g1.t1	HEL_011676-RA
OG0008456	HMEL031446g1.t1	HEL_003361-RA
OG0008460	HMEL004281g1.t1	HEL_002212-RA
OG0008461	HMEL014624g1.t1	HEL_013864-RA
OG0008462	HMEL009007g1.t1	HEL_012396-RA
OG0008463	HMEL012877g1.t1	HEL_012642-RA
OG0008465	HMEL037251g1.t1	HEL_011672-RA
OG0008466	HMEL010059g1.t1	HEL_005280-RA
OG0008467	HMEL009010g1.t1	HEL_012399-RA
OG0008468	HMEL013746g1.t1	HEL_010185-RA
OG0008469	HMEL017119g1.t1	HEL_003502-RA
OG0008472	HMEL011712g1.t1	HEL_008917-RA
OG0008473	HMEL004736g1.t1	HEL_007597-RA
OG0008475	HMEL016283g1.t1	HEL_014467-RA
OG0008475	HMEL016282g1.t1, HMEL022310g1.t1	HEL_014468-RA
OG0008476	HMEL002354g1.t1	HEL_009238-RA
OG0008477	HMEL011709g1.t1	HEL_008914-RA
OG0008482	HMEL002856g1.t1	HEL_002264-RA
OG0008484	HMEL010947g1.t1	HEL_002219-RA, HEL_002216-RA
OG0008487	HMEL036289g1.t1	HEL_013215-RA
OG0008490	HMEL011699g1.t1	HEL_008901-RA
OG0008493	HMEL003522g1.t1	HEL_013504-RA
OG0008494	HMEL034437g1.t1	HEL_005415-RA
OG0008495	HMEL009020g1.t1	HEL_012410-RA
OG0008500	HMEL009022g1.t1	HEL_012412-RA
OG0008501	HMEL033981g1.t1	HEL_003970-RA
OG0008504	HMEL009546g1.t1	HEL_013206-RA
OG0008507	HMEL002975g1.t1	HEL_004078-RA
OG0008509	HMEL010770g1.t1	HEL_002068-RA
OG0008513	HMEL005504g1.t1	HEL_000763-RA
OG0008514	HMEL035368g1.t1	HEL_013895-RA
OG0008518	HMEL015423g1.t1	HEL_001753-RA
OG0008520	HMEL003502g1.t1	HEL_002267-RA
OG0008522	HMEL037486g1.t1	HEL_000774-RA
OG0008523	HMEL017840g1.t1	HEL_005262-RA
OG0008525	HMEL003360g1.t1	HEL_008236-RA
OG0008526	HMEL003813g1.t1	HEL_011763-RA
OG0008527	HMEL003471g1.t1	HEL_013189-RA
OG0008528	HMEL006338-RA	HEL_013912-RA
OG0008530	HMEL009557g1.t1	HEL_011761-RA, HEL_011760-RA
OG0008532	HMEL012621g1.t1	HEL_003514-RA
OG0008536	HMEL003630g1.t1	HEL_005246-RA
OG0008539	HMEL003468g1.t1	HEL_013185-RA
OG0008541	HMEL017745g1.t1	HEL_009020-RA
OG0008543	HMEL036266g1.t1	HEL_013182-RA
OG0008545	HMEL035738g1.t1, HMEL037343g1.t1	HEL_011242-RA
OG0008548	HMEL008105g1.t1	HEL_004085-RA
OG0008549	HMEL008847g1.t1	HEL_010201-RA
OG0008550	HMEL017039g1.t1	HEL_010546-RA
OG0008551	HMEL006358g1.t1	HEL_008213-RA
OG0008552	HMEL035359g1.t1	HEL_010151-RA
OG0008554	HMEL010027g1.t1	HEL_001773-RA
OG0008558	HMEL032425g1.t1	HEL_014301-RA
OG0008559	HMEL013981-RA	HEL_014304-RA
OG0008560	HMEL009648g1.t1	HEL_012433-RA
OG0008561	HMEL005295g1.t1	HEL_010203-RA
OG0008564	HMEL017852g1.t1	HEL_007574-RA
OG0008565	HMEL010014g1.t1	HEL_001789-RA
OG0008566	HMEL017533g1.t1	HEL_008875-RA
OG0008567	HMEL017403g1.t1	HEL_013166-RA
OG0008568	HMEL017040g1.t1	HEL_010548-RA
OG0008570	HMEL034045g1.t1	HEL_004024-RA
OG0008572	HMEL017404g1.t1	HEL_013165-RA
OG0008575	HMEL020813g1.t1	HEL_014318-RA
OG0008576	HMEL018010g1.t1	HEL_010207-RA
OG0008577	HMEL017627g1.t1, HMEL017046g1.t1	HEL_010556-RA
OG0008578	HMEL035005g1.t1	HEL_010557-RA
OG0008579	HMEL017050g1.t1	HEL_010560-RA
OG0008580	HMEL035007g1.t1	HEL_010561-RA
OG0008581	HMEL010988-RA	HEL_006393-RA
OG0008582	HMEL014151g1.t1	HEL_010269-RA
OG0008583	HMEL022186g1.t1, HMEL014149g1.t1	HEL_010268-RA
OG0008584	HMEL034053g1.t1	HEL_004105-RA
OG0008587	HMEL016546g1.t1	HEL_005047-RA
OG0008590	HMEL032449g1.t1	HEL_006399-RA
OG0008592	HMEL035672g1.t1, HMEL010380g1.t1	HEL_009675-RA
OG0008597	HMEL032453g1.t1	HEL_006404-RA
OG0008598	HMEL007163g1.t1	HEL_011127-RA
OG0008600	HMEL005537g1.t1	HEL_005059-RA
OG0008601	HMEL016212g1.t1	HEL_010859-RA
OG0008603	HMEL016045g1.t1	HEL_009722-RA
OG0008604	HMEL013959g1.t1	HEL_009366-RA
OG0008605	HMEL036412g1.t1	HEL_009723-RA
OG0008607	HMEL002712g1.t1	HEL_003547-RA
OG0008609	HMEL009521g1.t1	HEL_011295-RA
OG0008610	HMEL008248g1.t1	HEL_005711-RA
OG0008612	HMEL002718g1.t1	HEL_003554-RA
OG0008614	HMEL004012g1.t1	HEL_005718-RA
OG0008617	HMEL004073g1.t1	HEL_002526-RA
OG0008618	HMEL038017g1.t1	HEL_003679-RA
OG0008620	HMEL004496g1.t1	HEL_010232-RA
OG0008621	HMEL008222g1.t1	HEL_005719-RA
OG0008624	HMEL007637g1.t1	HEL_003672-RA
OG0008627	HMEL014563g1.t1	HEL_010122-RA
OG0008628	HMEL037217g1.t1, HMEL030556g1.t1, HMEL015132g1.t1	HEL_013608-RA
OG0008629	HMEL007636g1.t1	HEL_003671-RA
OG0008630	HMEL012928g1.t1	HEL_011108-RA
OG0008632	HMEL002722g1.t1	HEL_003558-RA
OG0008633	HMEL036628g1.t1	HEL_005725-RA
OG0008636	HMEL004076g1.t1	HEL_002530-RA
OG0008637	HMEL012323g1.t1	HEL_010113-RA
OG0008639	HMEL009269g1.t1	HEL_002135-RA
OG0008640	HMEL011163g1.t1	HEL_011312-RA
OG0008642	HMEL006764g1.t1	HEL_006021-RA
OG0008644	HMEL009272g1.t1	HEL_002138-RA
OG0008649	HMEL020237g1.t1	HEL_008047-RA
OG0008650	HMEL037368g1.t1	HEL_011317-RA
OG0008651	HMEL037369g1.t1	HEL_011318-RA
OG0008652	HMEL010072g1.t1	HEL_005957-RA
OG0008658	HMEL017260g1.t1	HEL_002296-RA
OG0008660	HMEL034852g1.t1	HEL_008042-RA
OG0008661	HMEL037503g1.t1	HEL_000806-RA
OG0008662	HMEL037507g1.t1	HEL_000808-RA
OG0008663	HMEL015087g1.t1	HEL_001701-RA
OG0008665	HMEL011484g1.t1	HEL_011069-RA
OG0008667	HMEL006179g1.t1	HEL_011840-RA
OG0008671	HMEL008918g1.t1	HEL_005824-RA
OG0008673	HMEL037509g1.t1	HEL_000812-RA
OG0008675	HMEL022632g1.t1	HEL_011793-RA
OG0008677	HMEL005631g1.t1	HEL_006420-RA
OG0008678	HMEL032468g1.t1	HEL_006421-RA
OG0008679	HMEL015046g1.t1	HEL_005817-RA
OG0008685	HMEL009669g1.t1	HEL_002156-RA
OG0008686	HMEL013030g1.t1	HEL_014563-RA
OG0008687	HMEL003738g1.t1	HEL_010094-RA
OG0008688	HMEL034485g1.t1	HEL_004655-RA
OG0008689	HMEL009808g1.t1	HEL_012064-RA
OG0008690	HMEL002620g1.t1	HEL_014035-RA
OG0008691	HMEL014456g1.t1	HEL_003564-RA
OG0008694	HMEL013852g1.t1	HEL_000730-RA
OG0008696	HMEL031391g1.t1	HEL_004986-RA
OG0008699	HMEL016235-RA	HEL_010840-RA
OG0008700	HMEL017308g1.t1	HEL_006433-RA
OG0008702	HMEL035329g1.t1	HEL_010089-RA
OG0008703	HMEL014752g1.t1	HEL_014524-RA
OG0008704	HMEL006170g1.t1	HEL_011831-RA
OG0008707	HMEL036167g1.t1	HEL_004376-RA
OG0008708	HMEL031821g1.t1	HEL_007689-RA
OG0008710	HMEL009678g1.t1	HEL_002165-RA
OG0008711	HMEL017997g1.t1	HEL_007695-RA
OG0008714	HMEL012539g1.t1	HEL_009079-RA
OG0008724	HMEL025003g1.t1	HEL_004366-RA
OG0008727	HMEL016960g1.t1	HEL_009283-RA
OG0008728	HMEL010759g1.t1	HEL_008084-RA
OG0008729	HMEL008390g1.t1	HEL_009740-RA
OG0008730	HMEL007198g1.t1	HEL_007702-RA
OG0008736	HMEL033586g1.t1	HEL_011204-RA
OG0008739	HMEL017481g1.t1	HEL_010828-RA
OG0008742	HMEL037968g1.t1	HEL_014228-RA
OG0008744	HMEL011590g1.t1	HEL_014387-RA
OG0008747	HMEL009815g1.t1	HEL_012058-RA
OG0008748	HMEL007042g1.t1	HEL_014503-RA
OG0008749	HMEL010347g1.t1	HEL_001666-RA
OG0008750	HMEL003572g1.t1	HEL_014501-RA
OG0008751	HMEL010348g1.t1	HEL_001665-RA
OG0008753	HMEL034871g1.t1	HEL_008087-RA
OG0008754	HMEL035716g1.t1, HMEL009818g1.t1	HEL_009699-RA
OG0008764	HMEL011210g1.t1	HEL_011383-RA
OG0008765	HMEL016422g1.t1	HEL_007977-RA
OG0008766	HMEL025050-RA	HEL_004342-RA
OG0008767	HMEL009251g1.t1	HEL_013259-RA
OG0008768	HMEL025052-RA	HEL_004336-RA
OG0008769	HMEL002783g1.t1	HEL_011183-RA
OG0008770	HMEL015516g1.t1	HEL_014393-RA
OG0008774	HMEL002782g1.t1	HEL_011182-RA
OG0008775	HMEL004389g1.t1	HEL_011181-RA
OG0008776	HMEL032993g1.t1	HEL_006381-RA
OG0008778	HMEL034837g1.t1	HEL_007985-RA, HEL_007986-RA
OG0008779	HMEL009461g1.t1	HEL_001940-RA
OG0008780	HMEL009458g1.t1	HEL_001948-RA
OG0008785	HMEL021821g1.t1	HEL_008841-RA
OG0008789	HMEL017186g1.t1	HEL_002363-RA
OG0008790	HMEL014463g1.t1	HEL_009247-RA
OG0008793	HMEL031379g1.t1	HEL_004933-RA
OG0008794	HMEL007730g1.t1	HEL_009119-RA
OG0008796	HMEL017493-RA	HEL_010809-RA
OG0008800	HMEL022521-RA	HEL_011154-RA
OG0008801	HMEL005227g1.t1	HEL_013686-RA
OG0008802	HMEL007438g1.t1	HEL_013766-RA
OG0008803	HMEL030209g1.t1	HEL_002368-RA
OG0008804	HMEL004400g1.t1	HEL_011171-RA
OG0008805	HMEL010237g1.t1	HEL_011148-RA
OG0008808	HMEL003820g1.t1	HEL_009136-RA
OG0008809	HMEL017290g1.t1	HEL_009799-RA
OG0008811	HMEL008752g1.t1	HEL_008016-RA
OG0008814	HMEL017500-RA	HEL_010808-RA
OG0008815	HMEL003825g1.t1	HEL_009149-RA, HEL_009148-RA
OG0008818	HMEL032205g1.t1	HEL_000383-RA
OG0008819	HMEL011904g1.t1	HEL_010694-RA
OG0008820	HMEL008095g1.t1	HEL_013274-RA
OG0008821	HMEL033566g1.t1	HEL_011139-RA
OG0008822	HMEL007185g1.t1	HEL_001638-RA
OG0008823	HMEL025056-RA	HEL_004329-RA
OG0008830	HMEL020919g1.t1	HEL_006485-RA
OG0008831	HMEL011913g1.t1	HEL_010704-RA
OG0008832	HMEL009221g1.t1	HEL_009795-RA
OG0008833	HMEL017882g1.t1	HEL_008098-RA
OG0008835	HMEL006222g1.t1	HEL_009156-RA
OG0008836	HMEL016842g1.t1	HEL_004914-RA
OG0008844	HMEL005572g1.t1	HEL_009397-RA
OG0008846	HMEL007682g1.t1	HEL_006504-RA
OG0008847	HMEL031871g1.t1	HEL_013303-RA
OG0008852	HMEL017846g1.t1	HEL_000924-RA
OG0008857	HMEL036473g1.t1	HEL_013794-RA
OG0008859	HMEL032515g1.t1	HEL_006517-RA
OG0008865	HMEL008616g1.t1	HEL_009324-RA
OG0008868	HMEL025045g1.t1	HEL_013227-RA
OG0008869	HMEL003218g1.t1	HEL_006182-RA
OG0008872	HMEL011010-RA	HEL_014511-RA
OG0008873	HMEL011523g1.t1	HEL_013013-RA
OG0008874	HMEL010823g1.t1	HEL_013922-RA
OG0008876	HMEL010822g1.t1	HEL_013921-RA
OG0008879	HMEL003213g1.t1	HEL_006178-RA
OG0008882	HMEL014650g1.t1	HEL_007932-RA
OG0008883	HMEL032807g1.t1	HEL_009379-RA
OG0008884	HMEL002732g1.t1	HEL_014527-RA
OG0008892	HMEL014389g1.t1	HEL_011527-RA
OG0008894	HMEL004303g1.t1	HEL_007928-RA
OG0008896	HMEL006043g1.t1	HEL_004310-RA
OG0008898	HMEL002158g1.t1	HEL_009643-RA
OG0008906	HMEL006559g1.t1	HEL_001591-RA
OG0008908	HMEL013427g1.t1	HEL_005175-RA
OG0008909	HMEL006111g1.t1	HEL_004300-RA
OG0008913	HMEL036640g1.t1	HEL_005762-RA
OG0008914	HMEL014400g1.t1	HEL_011537-RA
OG0008915	HMEL002772g1.t1	HEL_006168-RA
OG0008916	HMEL017582g1.t1	HEL_012133-RA
OG0008919	HMEL010663g1.t1	HEL_009342-RA
OG0008920	HMEL032536g1.t1	HEL_006550-RA
OG0008921	HMEL004875g1.t1	HEL_008767-RA
OG0008924	HMEL002774g1.t1	HEL_006166-RA
OG0008925	HMEL016802g1.t1	HEL_004867-RA, HEL_004865-RA, HEL_004866-RA, HEL_004870-RA
OG0008926	HMEL004874g1.t1	HEL_008764-RA
OG0008927	HMEL033551g1.t1	HEL_012294-RA
OG0008930	HMEL008056g1.t1	HEL_007902-RA
OG0008932	HMEL010670g1.t1	HEL_009349-RA
OG0008934	HMEL008355g1.t1	HEL_005739-RA
OG0008936	HMEL036635g1.t1	HEL_005737-RA
OG0008937	HMEL012774g1.t1	HEL_006561-RA
OG0008938	HMEL033546g1.t1	HEL_012289-RA
OG0008939	HMEL030796g1.t1	HEL_002688-RA
OG0008940	HMEL022571g1.t1	HEL_012986-RA
OG0008941	HMEL016186g1.t1	HEL_014439-RA
OG0008942	HMEL009337g1.t1	HEL_000608-RA
OG0008948	HMEL003055g1.t1	HEL_000355-RA
OG0008955	HMEL005350g1.t1	HEL_006159-RA
OG0008956	HMEL004935g1.t1	HEL_007896-RA
OG0008957	HMEL014247-RA	HEL_010068-RA
OG0008958	HMEL017593g1.t1	HEL_012123-RA
OG0008961	HMEL007582g1.t1	HEL_006570-RA
OG0008971	HMEL036727g1.t1	HEL_012717-RA
OG0008976	HMEL032179g1.t1	HEL_000342-RA
OG0008979	HMEL006714g1.t1	HEL_002896-RA
OG0008980	HMEL006715g1.t1	HEL_002895-RA
OG0008983	HMEL006716g1.t1	HEL_002894-RA
OG0008986	HMEL030425g1.t1	HEL_002027-RA
OG0008991	HMEL012475g1.t1	HEL_002470-RA
OG0008992	HMEL016102g1.t1	HEL_007891-RA
OG0008993	HMEL017967g1.t1	HEL_005208-RA
OG0008994	HMEL012482g1.t1	HEL_002477-RA
OG0008997	HMEL033650g1.t1	HEL_008987-RA
OG0008998	HMEL004439g1.t1	HEL_004175-RA
OG0008999	HMEL002091g1.t1	HEL_011866-RA
OG0009001	HMEL010182g1.t1	HEL_008989-RA
OG0009003	HMEL021887g1.t1	HEL_008990-RA
OG0009004	HMEL008439-RA	HEL_000630-RA, HEL_000629-RA, HEL_000628-RA
OG0009012	HMEL022315g1.t1	HEL_011558-RA
OG0009017	HMEL012946g1.t1	HEL_010799-RA
OG0009018	HMEL013182g1.t1	HEL_011872-RA
OG0009022	HMEL014325g1.t1	HEL_010882-RA
OG0009027	HMEL007793-RA	HEL_004192-RA
OG0009029	HMEL002498g1.t1	HEL_012708-RA
OG0009031	HMEL014704g1.t1	HEL_007189-RA
OG0009032	HMEL004411g1.t1	HEL_001850-RA
OG0009034	HMEL008445g1.t1	HEL_000641-RA
OG0009038	HMEL008679g1.t1	HEL_008726-RA
OG0009041	HMEL013595g1.t1	HEL_001846-RA
OG0009043	HMEL008265g1.t1	HEL_007544-RA
OG0009046	HMEL009381g1.t1	HEL_002509-RA
OG0009056	HMEL012259-RA	HEL_004257-RA
OG0009057	HMEL004778g1.t1	HEL_012471-RA
OG0009064	HMEL015543g1.t1	HEL_009858-RA
OG0009065	HMEL034680g1.t1	HEL_009585-RA
OG0009067	HMEL015683g1.t1	HEL_001520-RA
OG0009068	HMEL005189g1.t1	HEL_010902-RA
OG0009072	HMEL006939g1.t1	HEL_002873-RA
OG0009073	HMEL004676g1.t1	HEL_008714-RA
OG0009077	HMEL015872g1.t1	HEL_000659-RA
OG0009078	HMEL008109g1.t1	HEL_004089-RA
OG0009080	HMEL017972g1.t1	HEL_004775-RA
OG0009081	HMEL006942g1.t1	HEL_002867-RA
OG0009082	HMEL002149g1.t1	HEL_001512-RA
OG0009083	HMEL011574g1.t1	HEL_007840-RA
OG0009086	HMEL007073g1.t1	HEL_010907-RA
OG0009087	HMEL030262g1.t1	HEL_002957-RA
OG0009091	HMEL007865g1.t1	HEL_004248-RA
OG0009096	HMEL002559g1.t1	HEL_005589-RA
OG0009098	HMEL016344g1.t1	HEL_014092-RA
OG0009099	HMEL013873g1.t1	HEL_007167-RA
OG0009100	HMEL036512g1.t1	HEL_011577-RA
OG0009101	HMEL002557g1.t1	HEL_005587-RA
OG0009103	HMEL007228g1.t1	HEL_007165-RA
OG0009105	HMEL015883g1.t1	HEL_000671-RA
OG0009106	HMEL007011g1.t1	HEL_007519-RA
OG0009116	HMEL016767g1.t1	HEL_006122-RA
OG0009117	HMEL037028g1.t1	HEL_006120-RA
OG0009118	HMEL037026g1.t1	HEL_006117-RA
OG0009119	HMEL016871g1.t1	HEL_009568-RA, HEL_009569-RA
OG0009121	HMEL014548g1.t1	HEL_002168-RA
OG0009124	HMEL012970g1.t1	HEL_001825-RA
OG0009125	HMEL022134g1.t1, HMEL016112g1.t1, HMEL032638g1.t1, HMEL032629g1.t1	HEL_014102-RA
OG0009126	HMEL005420g1.t1	HEL_010928-RA
OG0009127	HMEL031926g1.t1	HEL_010929-RA
OG0009138	HMEL011651g1.t1	HEL_002970-RA
OG0009139	HMEL008322-RA	HEL_009890-RA
OG0009141	HMEL013528g1.t1	HEL_010425-RA
OG0009142	HMEL010199g1.t1	HEL_009929-RA
OG0009143	HMEL006016g1.t1	HEL_010937-RA
OG0009146	HMEL014860g1.t1	HEL_008673-RA
OG0009147	HMEL010197g1.t1	HEL_009934-RA
OG0009148	HMEL034667g1.t1	HEL_009557-RA
OG0009151	HMEL006501g1.t1	HEL_005572-RA
OG0009152	HMEL006500g1.t1	HEL_005571-RA
OG0009156	HMEL014543g1.t1	HEL_002178-RA
